order_id,customer_id,order_date,order_status
ORD02317,C01402,2025-01-21,Completed
ORD02318,C04698,2025-06-03,Completed
ORD02319,C03960,2025-12-18,Completed
ORD02320,C01710,2025-11-25,Completed
ORD02321,C02318,2025-12-11,Completed
ORD02322,C02958,2025-04-12,Completed
ORD02323,C04984,2025-09-25,Completed
ORD02324,C00609,2025-02-01,Cancelled
ORD02325,C02808,2025-01-15,Completed
ORD02326,C02641,2025-06-13,Completed
ORD02327,C04323,2025-05-13,Completed
ORD02328,C02621,2025-03-25,Completed
ORD02329,C02386,2025-07-31,Completed
ORD02330,C03659,2025-02-01,Completed
ORD02331,C04068,2025-09-16,Completed
ORD02332,C03574,2025-08-20,Completed
ORD02333,C04032,2025-01-26,Returned
ORD02334,C00057,2025-10-14,Cancelled
ORD02335,C01862,2025-01-13,Cancelled
ORD02336,C03683,2025-07-21,Completed
ORD02337,C02410,2025-01-21,Completed
ORD02338,C04178,2025-04-29,Completed
ORD02339,C02685,2025-01-04,Completed
ORD02340,C04076,2025-03-25,Completed
ORD02341,C01369,2025-08-21,Cancelled
ORD02342,C04874,2025-08-15,Completed
ORD02343,C01127,2025-10-08,Completed
ORD02344,C04627,2025-01-14,Completed
ORD02345,C04483,2025-05-01,Completed
ORD02346,C00090,2025-07-04,Completed
ORD02347,C00738,2025-03-22,Completed
ORD02348,C01584,2025-05-11,Completed
ORD02349,C03500,2025-04-11,Completed
ORD02350,C04376,2025-01-16,Completed
ORD02351,C04887,2025-01-21,Completed
ORD02352,C00242,2025-04-02,Completed
ORD02353,C00340,2025-07-25,Completed
ORD02354,C00527,2025-02-03,Cancelled
ORD02355,C03843,2025-11-23,Returned
ORD02356,C02238,2025-09-01,Completed
ORD02357,C00727,2025-08-24,Completed
ORD02358,C03219,2025-05-20,Completed
ORD02359,C02881,2025-08-14,Completed
ORD02360,C03569,2025-09-19,Completed
ORD02361,C03323,2025-04-10,Completed
ORD02362,C00734,2025-03-25,Completed
ORD02363,C00459,2025-08-18,Returned
ORD02364,C04950,2025-01-13,Completed
ORD02365,C02440,2025-10-06,Cancelled
ORD02366,C00658,2025-05-07,Completed
ORD02367,C04270,2025-03-03,Completed
ORD02368,C00512,2025-03-05,Completed
ORD02369,C02248,2025-06-21,Returned
ORD02370,C03334,2025-09-13,Cancelled
ORD02371,C03295,2025-08-26,Completed
ORD02372,C03409,2025-02-06,Completed
ORD02373,C02772,2025-03-08,Completed
ORD02374,C04625,2025-07-24,Returned
ORD02375,C00238,2025-02-19,Completed
ORD02376,C00320,2025-10-18,Completed
ORD02377,C00775,2025-08-19,Completed
ORD02378,C02511,2025-06-19,Completed
ORD02379,C03959,2025-08-27,Pending
ORD02380,C00329,2025-03-08,Completed
ORD02381,C01685,2025-10-12,Completed
ORD02382,C02061,2025-12-27,Completed
ORD02383,C01885,2025-06-06,Completed
ORD02384,C04136,2025-03-25,Completed
ORD02385,C03772,2025-12-03,Completed
ORD02386,C02643,2025-04-08,Returned
ORD02387,C01219,2025-01-31,Completed
ORD02388,C02895,2025-11-22,Completed
ORD02389,C01496,2025-09-30,Completed
ORD02390,C04294,2025-10-16,Completed
ORD02391,C03886,2025-05-01,Completed
ORD02392,C04113,2025-09-13,Completed
ORD02393,C03757,2025-03-29,Completed
ORD02394,C04979,2025-04-08,Completed
ORD02395,C02781,2025-12-25,Completed
ORD02396,C00131,2025-03-25,Returned
ORD02397,C02089,2025-01-16,Completed
ORD02398,C01989,2025-10-22,Completed
ORD02399,C03285,2025-12-07,Completed
ORD02400,C01602,2025-11-07,Completed
ORD02401,C02526,2025-07-16,Completed
ORD02402,C04373,2025-05-27,Completed
ORD02403,C01109,2025-12-13,Completed
ORD02404,C02036,2025-10-27,Completed
ORD02405,C01905,2025-06-13,Returned
ORD02406,C03219,2025-12-13,Completed
ORD02407,C01073,2025-12-30,Completed
ORD02408,C04939,2025-02-09,Completed
ORD02409,C04530,2025-08-02,Cancelled
ORD02410,C03719,2025-07-27,Completed
ORD02411,C01275,2025-08-31,Completed
ORD02412,C02732,2025-04-26,Completed
ORD02413,C02554,2025-01-02,Completed
ORD02414,C01295,2025-01-29,Completed
ORD02415,C03368,2025-08-06,Completed
ORD02416,C02014,2025-05-19,Pending
ORD02417,C00485,2025-03-01,Completed
ORD02418,C01092,2025-02-17,Completed
ORD02419,C03264,2025-12-20,Completed
ORD02420,C02093,2025-12-19,Completed
ORD02421,C01451,2025-08-01,Completed
ORD02422,C03287,2025-03-29,Completed
ORD02423,C04560,2025-08-03,Completed
ORD02424,C01779,2025-04-10,Completed
ORD02425,C03764,2025-01-17,Completed
ORD02426,C02261,2025-05-17,Completed
ORD02427,C02975,2025-03-02,Returned
ORD02428,C02511,2025-04-15,Completed
ORD02429,C02380,2025-03-17,Completed
ORD02430,C00635,2025-02-23,Completed
ORD02431,C02782,2025-05-16,Completed
ORD02432,C02171,2025-05-31,Completed
ORD02433,C02724,2025-09-02,Cancelled
ORD02434,C02367,2025-03-27,Pending
ORD02435,C00664,2025-11-20,Completed
ORD02436,C04354,2025-06-03,Completed
ORD02437,C02460,2025-07-13,Completed
ORD02438,C04143,2025-02-26,Completed
ORD02439,C00612,2025-03-24,Completed
ORD02440,C00912,2025-03-04,Completed
ORD02441,C02238,2025-09-09,Cancelled
ORD02442,C01423,2025-05-09,Cancelled
ORD02443,C03174,2025-05-28,Completed
ORD02444,C04806,2025-11-02,Completed
ORD02445,C03623,2025-03-30,Completed
ORD02446,C03613,2025-04-15,Completed
ORD02447,C01757,2025-11-30,Completed
ORD02448,C04328,2025-09-11,Completed
ORD02449,C04669,2025-03-02,Completed
ORD02450,C01965,2025-01-02,Completed
ORD02451,C03807,2025-06-11,Completed
ORD02452,C02139,2025-07-08,Cancelled
ORD02453,C00617,2025-09-28,Completed
ORD02454,C02278,2025-09-03,Completed
ORD02455,C01454,2025-12-18,Completed
ORD02456,C00400,2025-06-23,Completed
ORD02457,C04569,2025-03-29,Completed
ORD02458,C02657,2025-04-11,Completed
ORD02459,C00211,2025-09-15,Completed
ORD02460,C01150,2025-05-09,Completed
ORD02461,C02457,2025-05-03,Pending
ORD02462,C03920,2025-10-01,Completed
ORD02463,C03146,2025-03-28,Completed
ORD02464,C01685,2025-01-25,Completed
ORD02465,C00582,2025-05-18,Completed
ORD02466,C03406,2025-01-07,Completed
ORD02467,C03447,2025-10-30,Completed
ORD02468,C00936,2025-01-14,Completed
ORD02469,C04874,2025-11-17,Completed
ORD02470,C01986,2025-08-17,Completed
ORD02471,C04974,2025-02-22,Completed
ORD02472,C00524,2025-09-23,Completed
ORD02473,C04897,2025-12-25,Completed
ORD02474,C00303,2025-07-17,Completed
ORD02475,C00074,2025-08-06,Completed
ORD02476,C02182,2025-08-13,Completed
ORD02477,C02868,2025-10-25,Completed
ORD02478,C00839,2025-02-25,Completed
ORD02479,C02609,2025-01-02,Completed
ORD02480,C01565,2025-02-11,Completed
ORD02481,C00362,2025-01-01,Completed
ORD02482,C00432,2025-04-06,Completed
ORD02483,C01353,2025-10-13,Completed
ORD02484,C04433,2025-08-01,Completed
ORD02485,C01859,2025-11-24,Completed
ORD02486,C00925,2025-03-30,Completed
ORD02487,C04540,2025-07-20,Completed
ORD02488,C02165,2025-12-26,Completed
ORD02489,C04490,2025-06-01,Completed
ORD02490,C03047,2025-01-19,Completed
ORD02491,C03237,2025-07-14,Completed
ORD02492,C04953,2025-11-22,Pending
ORD02493,C03709,2025-09-16,Completed
ORD02494,C01343,2025-01-17,Completed
ORD02495,C00553,2025-05-27,Completed
ORD02496,C02280,2025-05-19,Completed
ORD02497,C02109,2025-07-20,Completed
ORD02498,C03897,2025-04-25,Completed
ORD02499,C01390,2025-05-07,Returned
ORD02500,C04369,2025-08-05,Completed
ORD02501,C02900,2025-10-24,Completed
ORD02502,C01390,2025-09-23,Returned
ORD02503,C02639,2025-11-03,Returned
ORD02504,C04913,2025-05-20,Completed
ORD02505,C02652,2025-12-04,Completed
ORD02506,C03579,2025-04-20,Pending
ORD02507,C04013,2025-12-26,Pending
ORD02508,C04988,2025-09-15,Completed
ORD02509,C04859,2025-04-28,Completed
ORD02510,C02786,2025-06-10,Completed
ORD02511,C03915,2025-10-22,Completed
ORD02512,C04922,2025-11-25,Completed
ORD02513,C01712,2025-07-19,Completed
ORD02514,C03560,2025-01-09,Completed
ORD02515,C02555,2025-11-17,Completed
ORD02516,C00331,2025-07-08,Completed
ORD02517,C01790,2025-11-06,Completed
ORD02518,C04387,2025-02-22,Completed
ORD02519,C00037,2025-05-24,Completed
ORD02520,C04668,2025-01-29,Completed
ORD02521,C02794,2025-08-11,Returned
ORD02522,C00209,2025-03-10,Completed
ORD02523,C02913,2025-10-10,Completed
ORD02524,C03358,2025-11-13,Completed
ORD02525,C03139,2025-08-06,Returned
ORD02526,C00124,2025-11-13,Completed
ORD02527,C01733,2025-07-02,Completed
ORD02528,C03834,2025-07-21,Completed
ORD02529,C03983,2025-06-17,Completed
ORD02530,C01405,2025-02-14,Completed
ORD02531,C00726,2025-09-14,Completed
ORD02532,C01062,2025-07-19,Completed
ORD02533,C01121,2025-07-14,Completed
ORD02534,C02341,2025-02-23,Completed
ORD02535,C00192,2025-03-08,Completed
ORD02536,C02829,2025-10-26,Completed
ORD02537,C00499,2025-09-14,Completed
ORD02538,C04969,2025-11-21,Completed
ORD02539,C02635,2025-07-27,Completed
ORD02540,C01970,2025-06-22,Completed
ORD02541,C02265,2025-11-25,Completed
ORD02542,C03856,2025-08-21,Pending
ORD02543,C04840,2025-06-19,Completed
ORD02544,C03664,2025-08-02,Cancelled
ORD02545,C02970,2025-06-15,Completed
ORD02546,C01831,2025-09-06,Completed
ORD02547,C04589,2025-06-30,Returned
ORD02548,C01268,2025-06-19,Completed
ORD02549,C01397,2025-03-29,Completed
ORD02550,C04513,2025-05-29,Completed
ORD02551,C03752,2025-10-31,Completed
ORD02552,C00421,2025-02-12,Cancelled
ORD02553,C04029,2025-06-16,Pending
ORD02554,C01392,2025-03-22,Completed
ORD02555,C04825,2025-11-21,Completed
ORD02556,C02243,2025-10-16,Cancelled
ORD02557,C03508,2025-06-17,Completed
ORD02558,C01713,2025-11-16,Completed
ORD02559,C04067,2025-05-11,Cancelled
ORD02560,C04791,2025-10-16,Completed
ORD02561,C00433,2025-03-14,Completed
ORD02562,C01836,2025-12-07,Completed
ORD02563,C02781,2025-05-18,Completed
ORD02564,C03586,2025-01-01,Completed
ORD02565,C04590,2025-05-15,Pending
ORD02566,C00735,2025-06-25,Completed
ORD02567,C00673,2025-03-07,Completed
ORD02568,C01176,2025-08-01,Completed
ORD02569,C02621,2025-08-29,Completed
ORD02570,C01814,2025-12-22,Completed
ORD02571,C02792,2025-02-05,Returned
ORD02572,C01653,2025-12-12,Completed
ORD02573,C03950,2025-07-12,Returned
ORD02574,C02029,2025-06-20,Completed
ORD02575,C02330,2025-08-02,Completed
ORD02576,C02559,2025-03-08,Returned
ORD02577,C03559,2025-03-27,Completed
ORD02578,C02222,2025-01-31,Completed
ORD02579,C02902,2025-03-14,Completed
ORD02580,C03260,2025-05-06,Completed
ORD02581,C02159,2025-07-28,Completed
ORD02582,C00565,2025-09-27,Completed
ORD02583,C04082,2025-09-27,Completed
ORD02584,C01548,2025-08-18,Completed
ORD02585,C04271,2025-04-02,Cancelled
ORD02586,C03133,2025-06-28,Completed
ORD02587,C01545,2025-12-04,Completed
ORD02588,C04159,2025-01-22,Completed
ORD02589,C00839,2025-12-31,Completed
ORD02590,C00541,2025-09-04,Completed
ORD02591,C03151,2025-01-25,Completed
ORD02592,C01658,2025-12-13,Completed
ORD02593,C00501,2025-09-16,Completed
ORD02594,C02392,2025-05-25,Completed
ORD02595,C04335,2025-11-29,Completed
ORD02596,C02047,2025-08-03,Cancelled
ORD02597,C03522,2025-01-28,Cancelled
ORD02598,C01481,2025-12-13,Completed
ORD02599,C04956,2025-04-12,Completed
ORD02600,C01823,2025-08-30,Completed
ORD02601,C04427,2025-01-25,Returned
ORD02602,C01298,2025-12-17,Completed
ORD02603,C00258,2025-10-25,Completed
ORD02604,C03404,2025-09-06,Returned
ORD02605,C03385,2025-09-13,Completed
ORD02606,C03800,2025-08-21,Completed
ORD02607,C03409,2025-06-25,Pending
ORD02608,C03737,2025-07-13,Completed
ORD02609,C02926,2025-06-28,Cancelled
ORD02610,C02711,2025-11-13,Completed
ORD02611,C01705,2025-05-09,Completed
ORD02612,C00908,2025-11-11,Completed
ORD02613,C02049,2025-04-14,Completed
ORD02614,C00910,2025-02-25,Completed
ORD02615,C01145,2025-07-15,
ORD02616,C01674,2025-10-21,Completed
ORD02617,C03044,2025-04-16,Completed
ORD02618,C00404,2025-10-03,Completed
ORD02619,C01109,2025-04-09,Cancelled
ORD02620,C02044,2025-04-07,Cancelled
ORD02621,C00674,2025-04-16,Completed
ORD02622,C00573,2025-06-09,Cancelled
ORD02623,C04261,2025-06-11,Completed
ORD02624,C00234,2025-08-26,Completed
ORD02625,C01174,2025-07-12,Completed
ORD02626,C00143,2025-08-10,Completed
ORD02627,C03462,2025-01-08,Completed
ORD02628,C03605,2025-05-25,Returned
ORD02629,C00870,2025-06-13,Completed
ORD02630,C01011,2025-06-02,Completed
ORD02631,C04154,2025-09-02,Completed
ORD02632,C01288,2025-02-24,Completed
ORD02633,C02341,2025-10-15,Completed
ORD02634,C02089,2025-12-05,Completed
ORD02635,C03713,2025-12-23,Completed
ORD02636,C03716,2025-05-08,Completed
ORD02637,C01428,2025-10-26,Completed
ORD02638,C00440,2025-08-12,Completed
ORD02639,C02681,2025-09-02,Completed
ORD02640,C02826,2025-03-27,Cancelled
ORD02641,C00276,2025-03-22,Completed
ORD02642,C02960,2025-09-17,Completed
ORD02643,C01690,2025-08-21,Completed
ORD02644,C00915,2025-03-24,Completed
ORD02645,C04475,2025-04-03,Completed
ORD02646,C02167,2025-09-29,Pending
ORD02647,C04583,2025-11-05,Completed
ORD02648,C04848,2025-12-09,Completed
ORD02649,C04829,2025-06-03,Completed
ORD02650,C02935,2025-02-12,Completed
ORD02651,C02735,2025-11-16,Completed
ORD02652,C00551,2025-12-28,Returned
ORD02653,C04784,2025-05-22,Completed
ORD02654,C03225,2025-12-03,Completed
ORD02655,C02446,2025-08-10,Completed
ORD02656,C02634,2025-03-15,Completed
ORD02657,C04786,2025-01-04,Completed
ORD02658,C02113,2025-02-07,Completed
ORD02659,C01392,2025-06-05,Completed
ORD02660,C04312,2025-07-12,Completed
ORD02661,C04411,2025-07-07,Completed
ORD02662,C02095,2025-09-10,Completed
ORD02663,C00567,2025-09-15,Completed
ORD02664,C03850,2025-09-07,Completed
ORD02665,C02840,2025-01-24,Completed
ORD02666,C02468,2025-07-12,Completed
ORD02667,C00357,2025-11-12,Cancelled
ORD02668,C01872,2025-08-05,Completed
ORD02669,C01174,2025-11-25,Completed
ORD02670,C00365,2025-03-07,Completed
ORD02671,C00229,2025-01-30,Cancelled
ORD02672,C02537,2025-12-08,Completed
ORD02673,C03781,2025-09-05,Returned
ORD02674,C00266,2025-11-22,Completed
ORD02675,C01977,2025-05-19,Returned
ORD02676,C03469,2025-01-22,Cancelled
ORD02677,C02034,2025-02-24,Completed
ORD02678,C00801,2025-04-24,Cancelled
ORD02679,C02442,2025-01-07,Pending
ORD02680,C03993,2025-10-28,Completed
ORD02681,C01045,2025-12-17,Pending
ORD02682,C00720,2025-07-17,Completed
ORD02683,C02868,2025-09-04,Completed
ORD02684,C01454,2025-09-07,Completed
ORD02685,C02365,2025-11-28,Completed
ORD02686,C04120,2025-12-31,Cancelled
ORD02687,C01649,2025-03-06,Pending
ORD02688,C04601,2025-07-24,Completed
ORD02689,C04114,2025-06-23,Completed
ORD02690,C02909,2025-12-15,Completed
ORD02691,C03465,2025-07-20,Completed
ORD02692,C04163,2025-02-05,Completed
ORD02693,C02938,2025-08-28,Completed
ORD02694,C02664,2025-07-06,Completed
ORD02695,C03412,2025-02-11,Completed
ORD02696,C03397,2025-10-14,Completed
ORD02697,C02471,2025-01-23,Completed
ORD02698,C01963,2025-08-04,Pending
ORD02699,C01958,2025-07-18,Completed
ORD02700,C03337,2025-11-24,Completed
ORD02701,C02799,2025-10-19,Completed
ORD02702,C02569,2025-03-03,Returned
ORD02703,C03386,2025-03-01,Completed
ORD02704,C01795,2025-04-17,Completed
ORD02705,C02738,2025-08-01,Completed
ORD02706,C01535,2025-03-09,Completed
ORD02707,C03043,2025-02-08,Completed
ORD02708,C01218,2025-07-11,Completed
ORD02709,C04973,2025-07-26,Completed
ORD02710,C04862,2025-03-07,Completed
ORD02711,C01191,2025-11-25,Returned
ORD02712,C03520,2025-10-18,Completed
ORD02713,C02556,2025-10-13,Pending
ORD02714,C03178,2025-10-24,Completed
ORD02715,C04534,2025-06-05,Completed
ORD02716,C03947,2025-10-20,Pending
ORD02717,C04158,2025-11-18,Completed
ORD02718,C03346,2025-04-12,Completed
ORD02719,C04683,2025-08-06,Completed
ORD02720,C00479,2025-06-27,Completed
ORD02721,C04053,2025-11-18,Completed
ORD02722,C02129,2025-12-29,Completed
ORD02723,C03185,2025-10-20,Completed
ORD02724,C01479,2025-06-27,Completed
ORD02725,C00644,2025-08-05,Completed
ORD02726,C01091,2025-05-01,Completed
ORD02727,C00988,2025-03-10,Completed
ORD02728,C02307,2025-07-27,Completed
ORD02729,C00082,2025-02-26,Completed
ORD02730,C03199,2025-04-15,Completed
ORD02731,C04964,2025-02-16,Completed
ORD02732,C04116,2025-08-06,Completed
ORD02733,C03824,2025-12-16,Cancelled
ORD02734,C00140,2025-09-26,Completed
ORD02735,C02834,2025-04-26,Completed
ORD02736,C00037,2025-08-04,Completed
ORD02737,C01424,2025-04-09,Completed
ORD02738,C03386,2025-04-07,Completed
ORD02739,C03418,2025-08-29,Completed
ORD02740,C02891,2025-09-09,Completed
ORD02741,C03062,2025-07-20,Completed
ORD02742,C02371,2025-03-27,Pending
ORD02743,C04981,2025-09-24,Completed
ORD02744,C00532,2025-01-01,Completed
ORD02745,C00069,2025-12-30,Completed
ORD02746,C01779,2025-03-23,Completed
ORD02747,C01665,2025-01-10,Completed
ORD02748,C01045,2025-06-07,Pending
ORD02749,C04291,2025-03-31,Returned
ORD02750,C03642,2025-06-05,Cancelled
ORD02751,C03121,2025-04-16,Pending
ORD02752,C02662,2025-03-07,Cancelled
ORD02753,C01879,2025-06-24,Completed
ORD02754,C00663,2025-03-01,Completed
ORD02755,C04218,2025-12-20,Pending
ORD02756,C01240,2025-01-07,Completed
ORD02757,C04425,2025-01-02,Cancelled
ORD02758,C03517,2025-12-11,Returned
ORD02759,C04774,2025-06-18,Completed
ORD02760,C03384,2025-03-13,Cancelled
ORD02761,C00550,2025-10-15,Completed
ORD02762,C01638,2025-11-29,Cancelled
ORD02763,C00525,2025-12-30,Completed
ORD02764,C00770,2025-12-02,Completed
ORD02765,C04117,2025-02-10,Completed
ORD02766,C03969,2025-11-05,Completed
ORD02767,C01713,2025-11-23,Completed
ORD02768,C03473,2025-07-17,Completed
ORD02769,C01873,2025-07-20,Cancelled
ORD02770,C02489,2025-09-03,Completed
ORD02771,C04155,2025-02-07,Cancelled
ORD02772,C02018,2025-03-23,Completed
ORD02773,C02674,2025-10-25,Completed
ORD02774,C02293,2025-06-22,Completed
ORD02775,C01577,2025-04-13,Cancelled
ORD02776,C04026,2025-11-09,Completed
ORD02777,C01418,2025-12-08,Cancelled
ORD02778,C04926,2025-05-23,Completed
ORD02779,C01843,2025-09-09,Completed
ORD02780,C01792,2025-06-26,Completed
ORD02781,C01622,2025-12-08,Pending
ORD02782,C00882,2025-12-04,Completed
ORD02783,C01273,2025-12-30,Completed
ORD02784,C02810,2025-03-06,Cancelled
ORD02785,C03672,2025-12-19,Completed
ORD02786,C03397,2025-08-20,Completed
ORD02787,C04769,2025-11-20,Completed
ORD02788,C00389,2025-05-08,Completed
ORD02789,C03025,2025-07-26,Completed
ORD02790,C03726,2025-10-12,Completed
ORD02791,C03737,2025-02-04,Completed
ORD02792,C03261,2025-06-18,Completed
ORD02793,C02327,2025-11-15,Completed
ORD02794,C04439,2025-11-06,Completed
ORD02795,C04101,2025-07-02,Completed
ORD02796,C04911,2025-09-16,Completed
ORD02797,C04159,2025-09-15,Completed
ORD02798,C00033,2025-02-07,Completed
ORD02799,C00990,2025-05-22,Completed
ORD02800,C03825,2025-08-15,Completed
ORD02801,C03389,2025-05-18,Completed
ORD02802,C00732,2025-05-06,Completed
ORD02803,C00696,2025-07-29,Completed
ORD02804,C03609,2025-07-31,Completed
ORD02805,C01128,2025-09-18,Completed
ORD02806,C01097,2025-12-27,Pending
ORD02807,C03169,2025-02-25,Completed
ORD02808,C02686,2025-12-03,Completed
ORD02809,C04617,2025-12-08,Completed
ORD02810,C01074,2025-10-16,Completed
ORD02811,C04604,2025-05-15,Completed
ORD02812,C02429,2025-04-08,Cancelled
ORD02813,C02098,2025-06-13,Completed
ORD02814,C03935,2025-07-29,Completed
ORD02815,C00630,2025-05-02,Completed
ORD02816,C04392,2025-08-12,Completed
ORD02817,C02785,2025-01-09,Pending
ORD02818,C00279,2025-12-29,Completed
ORD02819,C00741,2025-12-24,Completed
ORD02820,C04869,2025-06-27,Returned
ORD02821,C03280,2025-08-16,Completed
ORD02822,C01537,2025-03-14,Completed
ORD02823,C04623,2025-12-23,Cancelled
ORD02824,C02987,2025-10-30,Pending
ORD02825,C01543,2025-07-16,Completed
ORD02826,C00959,2025-10-24,Pending
ORD02827,C02333,2025-02-14,Completed
ORD02828,C03766,2025-01-16,Completed
ORD02829,C03137,2025-02-24,Completed
ORD02830,C02681,2025-12-10,Completed
ORD02831,C03357,2025-01-18,Returned
ORD02832,C04351,2025-09-10,Completed
ORD02833,C00341,2025-08-13,Completed
ORD02834,C00006,2025-12-09,Completed
ORD02835,C00239,2025-04-25,Completed
ORD02836,C01759,2025-10-09,Completed
ORD02837,C00821,2025-02-04,Completed
ORD02838,C00094,2025-10-23,Completed
ORD02839,C03498,2025-07-22,Completed
ORD02840,C03512,2025-04-23,Completed
ORD02841,C01343,2025-01-09,Completed
ORD02842,C03636,2025-04-25,Completed
ORD02843,C02050,2025-09-15,Completed
ORD02844,C03075,2025-07-05,Completed
