review_id,product_id,customer_id,rating,review_date,review_text
REV02365,P0155,C02600,4,2025-09-23,Good product
REV02366,P0188,C01003,4,2025-04-25,Happy with the purchase
REV02367,P0098,C03095,3,2026-01-05,Okay product
REV02368,P0179,C01254,4,2025-09-27,Happy with the purchase
REV02369,P0005,C04661,3,2025-12-03,Average experience
REV02370,P0187,C03778,5,2025-09-17,Excellent product
REV02371,P0115,C00048,4,2026-02-01,Works as expected
REV02372,P0078,C03858,5,2025-07-23,Great quality and value
REV02373,P0066,C02165,4,2025-08-18,Good product
REV02374,P0007,C01550,4,2025-04-08,Happy with the purchase
REV02375,P0136,C01757,5,2025-09-24,Great quality and value
REV02376,P0138,C00036,4,2025-05-21,Works as expected
REV02377,P0056,C00362,4,2025-06-14,
REV02378,P0019,C00612,5,2025-12-24,Excellent product
REV02379,P0081,C04085,4,2025-04-16,Works as expected
REV02380,P0085,C03423,4,2025-12-31,Good product
REV02381,P0140,C00993,4,2025-03-09,Works as expected
REV02382,P0069,C02785,4,2025-11-26,Works as expected
REV02383,P0044,C02913,3,2025-05-12,Okay product
REV02384,P0123,C00690,4,2025-08-07,Works as expected
REV02385,P0165,C02356,2,2025-11-28,Could be better
REV02386,P0003,C04645,3,2025-07-18,Average experience
REV02387,P0068,C02649,4,2025-12-15,Good product
REV02388,P0163,C04573,3,2025-04-27,Decent for the price
REV02389,P0132,C02939,4,2025-11-12,Happy with the purchase
REV02390,P0187,C03526,4,2025-02-15,Good product
REV02391,P0179,C03478,4,2025-09-03,Happy with the purchase
REV02392,P0100,C01698,3,2025-06-22,Decent for the price
REV02393,P0057,C02889,4,2025-06-08,Works as expected
REV02394,P0113,C01617,3,2025-08-12,Average experience
REV02395,P0081,C00147,5,2025-03-18,Great quality and value
REV02396,P0080,C03777,4,2025-07-17,Works as expected
REV02397,P0094,C01445,3,2025-03-07,Decent for the price
REV02398,P0146,C04307,4,2025-05-11,
REV02399,P0038,C02095,4,2025-05-27,Good product
REV02400,P0041,C00045,1,2025-12-25,Not worth the price
REV02401,P0194,C01438,4,2025-08-23,Happy with the purchase
REV02402,P0191,C04946,3,2025-05-28,Okay product
REV02403,P0128,C02722,4,2025-03-19,Works as expected
REV02404,P0053,C04295,3,2025-05-10,Okay product
REV02405,P0129,C02487,5,2025-02-19,Excellent product
REV02406,P0040,C00286,1,2026-01-23,Not worth the price
REV02407,P0012,C04663,5,2026-01-17,Excellent product
REV02408,P0155,C01420,4,2025-11-08,Good product
REV02409,P0014,C00268,5,2025-03-17,Great quality and value
REV02410,P0025,C01389,4,2025-09-10,Works as expected
REV02411,P0107,C01543,4,2025-12-13,Happy with the purchase
REV02412,P0075,C04370,5,2025-09-04,Really impressed
REV02413,P0167,C04290,3,2025-03-10,Okay product
REV02414,P0196,C04569,2,2026-01-17,Not fully satisfied
REV02415,P0001,C04682,5,2025-10-20,Excellent product
REV02416,P0125,C03647,4,2025-06-06,Happy with the purchase
REV02417,P0108,C00282,5,2025-11-30,Great quality and value
REV02418,P0080,C01048,3,2025-12-23,Okay product
REV02419,P0037,C00949,3,2025-03-24,Okay product
REV02420,P0143,C01233,3,2025-02-23,Average experience
REV02421,P0090,C00112,4,2025-08-09,Good product
REV02422,P0035,C02299,4,2025-02-02,Happy with the purchase
REV02423,P0038,C04564,1,2025-07-20,Very disappointing
REV02424,P0063,C00617,4,2025-12-18,Good product
REV02425,P0001,C00976,4,2025-07-16,Works as expected
REV02426,P0036,C04763,4,2025-12-07,Works as expected
REV02427,P0023,C02089,5,2025-11-11,Really impressed
REV02428,P0083,C00348,5,2025-11-03,Excellent product
REV02429,P0004,C04636,5,2025-11-13,Great quality and value
REV02430,P0024,C02294,4,2025-10-24,Works as expected
REV02431,P0149,C02296,4,2025-10-22,Good product
REV02432,P0009,C02753,5,2025-03-04,Great quality and value
REV02433,P0190,C01324,5,2025-09-01,Really impressed
REV02434,P0128,C04828,4,2025-08-28,Works as expected
REV02435,P0178,C03054,3,2025-03-18,Decent for the price
REV02436,P0123,C00356,4,2025-02-16,Happy with the purchase
REV02437,P0144,C01244,4,2025-02-22,Happy with the purchase
REV02438,P0187,C02494,5,2025-06-03,Excellent product
REV02439,P0056,C03979,5,2026-01-06,Great quality and value
REV02440,P0128,C00069,5,2025-05-22,Really impressed
REV02441,P0043,C02561,5,2025-12-19,Really impressed
REV02442,P0103,C02479,1,2025-08-21,Poor quality
REV02443,P0011,C04620,4,2025-12-15,Good product
REV02444,P0167,C03649,2,2025-12-26,Could be better
REV02445,P0123,C00221,4,2025-05-25,Works as expected
REV02446,P0005,C03878,4,2025-10-12,Good product
REV02447,P0055,C01223,4,2026-01-09,Happy with the purchase
REV02448,P0106,C04360,5,2025-07-09,Really impressed
REV02449,P0070,C01028,5,2025-12-21,Great quality and value
REV02450,P0198,C00731,3,2026-01-06,Decent for the price
REV02451,P0064,C03012,5,2026-02-09,Really impressed
REV02452,P0067,C03737,4,2025-02-13,Good product
REV02453,P0100,C01494,4,2025-02-16,Good product
REV02454,P0166,C02698,4,2025-04-24,Happy with the purchase
REV02455,P0024,C04404,2,2025-09-17,Could be better
REV02456,P0015,C04936,2,2025-12-26,Not fully satisfied
REV02457,P0055,C04990,4,2025-12-18,Happy with the purchase
REV02458,P0108,C02101,4,2025-02-21,Happy with the purchase
REV02459,P0048,C00405,5,2025-11-29,Great quality and value
REV02460,P0034,C00842,3,2025-12-12,Okay product
REV02461,P0152,C01936,5,2025-09-23,Excellent product
REV02462,P0004,C01173,5,2025-06-13,Really impressed
REV02463,P0189,C02443,5,2025-06-07,Great quality and value
REV02464,P0058,C02696,3,2025-10-20,Okay product
REV02465,P0116,C02222,4,2026-01-09,Works as expected
REV02466,P0132,C03375,5,2025-02-19,Great quality and value
REV02467,P0013,C04985,5,2025-04-01,Excellent product
REV02468,P0103,C04000,4,2025-10-23,Works as expected
REV02469,P0185,C01598,3,2025-02-26,Average experience
REV02470,P0192,C03562,4,2025-07-16,Good product
REV02471,P0086,C00658,4,2025-02-18,Happy with the purchase
REV02472,P0159,C01773,4,2025-06-13,Good product
REV02473,P0026,C04642,5,2025-02-25,Really impressed
REV02474,P0090,C04912,4,2025-10-22,Works as expected
REV02475,P0014,C04601,3,2025-09-13,Average experience
REV02476,P0086,C02729,2,2025-12-07,Average quality
REV02477,P0159,C00781,5,2025-04-06,Really impressed
REV02478,P0055,C01005,1,2025-09-19,Poor quality
REV02479,P0197,C04284,5,2025-04-09,Excellent product
REV02480,P0092,C02088,5,2025-12-24,Really impressed
REV02481,P0163,C00412,4,2025-09-11,Good product
REV02482,P0152,C02580,4,2025-04-23,Good product
REV02483,P0027,C00514,3,2025-03-04,Decent for the price
REV02484,P0110,C00070,3,2025-10-13,Decent for the price
REV02485,P0047,C03888,4,2025-05-17,Good product
REV02486,P0040,C03093,5,2025-07-26,Really impressed
REV02487,P0107,C04425,4,2025-12-10,
REV02488,P0120,C00375,4,2025-03-18,Good product
REV02489,P0199,C03122,5,2025-09-23,Really impressed
REV02490,P0061,C01640,3,2026-01-21,Average experience
REV02491,P0186,C04837,1,2025-08-07,Not worth the price
REV02492,P0168,C04368,5,2025-09-20,Great quality and value
REV02493,P0106,C01279,4,2026-01-14,Good product
REV02494,P0156,C02759,3,2025-02-25,Okay product
REV02495,P0019,C03643,5,2025-07-26,Excellent product
REV02496,P0039,C02823,4,2025-12-04,Works as expected
REV02497,P0158,C03561,2,2025-12-06,Not fully satisfied
REV02498,P0192,C02816,3,2025-01-12,Decent for the price
REV02499,P0153,C01404,4,2025-03-24,Good product
REV02500,P0054,C04033,4,2025-03-03,Good product
REV02501,P0116,C02171,1,2025-05-22,Very disappointing
REV02502,P0110,C03961,4,2025-11-13,Happy with the purchase
REV02503,P0135,C01014,5,2026-02-11,Excellent product
REV02504,P0090,C04849,3,2025-02-21,Average experience
REV02505,P0079,C04235,4,2025-06-21,Works as expected
REV02506,P0090,C02611,5,2025-02-23,Great quality and value
REV02507,P0146,C00741,5,2025-06-02,Great quality and value
REV02508,P0160,C01114,4,2025-07-01,Good product
REV02509,P0027,C04237,4,2025-10-01,Good product
REV02510,P0189,C02850,5,2025-12-30,Excellent product
REV02511,P0015,C01454,4,2025-07-15,Works as expected
REV02512,P0172,C03162,3,2025-06-16,Okay product
REV02513,P0180,C00078,4,2025-12-04,Happy with the purchase
REV02514,P0116,C01566,3,2025-10-07,Okay product
REV02515,P0151,C00898,5,2025-10-17,Really impressed
REV02516,P0010,C00354,4,2025-07-06,Good product
REV02517,P0149,C02897,4,2025-01-30,Good product
REV02518,P0150,C00983,3,2025-04-02,Decent for the price
REV02519,P0177,C00351,4,2025-01-24,Happy with the purchase
REV02520,P0044,C03038,4,2025-08-13,Happy with the purchase
REV02521,P0146,C00921,4,2025-06-21,Good product
REV02522,P0103,C00098,4,2025-11-16,Good product
REV02523,P0180,C00607,4,2025-02-15,Happy with the purchase
REV02524,P0076,C00823,5,2025-06-17,Really impressed
REV02525,P0142,C02618,4,2025-02-23,Happy with the purchase
REV02526,P0066,C03652,3,2025-04-21,Decent for the price
REV02527,P0066,C01450,5,2025-07-01,Excellent product
REV02528,P0121,C01802,3,2025-03-15,Okay product
REV02529,P0050,C03216,3,2025-12-15,Average experience
REV02530,P0083,C00092,4,2025-04-11,Happy with the purchase
REV02531,P0050,C00868,5,2025-09-26,Excellent product
REV02532,P0106,C04368,3,2025-02-16,Okay product
REV02533,P0021,C03682,2,2025-03-14,Average quality
REV02534,P0091,C01550,5,2026-02-01,Great quality and value
REV02535,P0009,C02533,4,2025-10-14,Happy with the purchase
REV02536,P0139,C00456,4,2025-10-29,Works as expected
REV02537,P0070,C02381,4,2025-09-10,Works as expected
REV02538,P0018,C01199,5,2025-08-17,Excellent product
REV02539,P0150,C02538,5,2025-11-19,Really impressed
REV02540,P0121,C01904,2,2025-04-25,
REV02541,P0154,C01907,5,2025-06-03,Excellent product
REV02542,P0093,C03841,5,2025-02-21,Really impressed
REV02543,P0195,C01435,3,2025-08-01,Decent for the price
REV02544,P0160,C01053,1,2025-07-24,Not worth the price
REV02545,P0187,C00820,4,2025-03-21,Works as expected
REV02546,P0045,C00659,3,2025-07-24,Average experience
REV02547,P0164,C02508,4,2025-05-07,Works as expected
REV02548,P0046,C03959,1,2025-05-11,Poor quality
REV02549,P0117,C04947,4,2025-06-09,Works as expected
REV02550,P0158,C00242,4,2025-05-29,Works as expected
REV02551,P0106,C03129,2,2025-04-18,Could be better
REV02552,P0037,C03935,5,2025-03-23,Excellent product
REV02553,P0101,C01496,5,2025-12-30,Great quality and value
REV02554,P0025,C03508,3,2025-08-17,Average experience
REV02555,P0134,C03767,4,2025-04-16,Works as expected
REV02556,P0108,C04885,4,2025-01-31,Works as expected
REV02557,P0092,C00047,5,2025-04-24,Great quality and value
REV02558,P0171,C04707,5,2025-10-18,Really impressed
REV02559,P0058,C02340,4,2025-08-19,Good product
REV02560,P0149,C02356,2,2025-09-22,Not fully satisfied
REV02561,P0046,C03828,4,2025-03-13,Works as expected
REV02562,P0073,C01277,4,2025-08-23,Happy with the purchase
REV02563,P0051,C02424,2,2025-07-01,Not fully satisfied
REV02564,P0034,C02618,4,2025-04-06,Happy with the purchase
REV02565,P0103,C03829,4,2025-06-18,Good product
REV02566,P0048,C02298,4,2025-11-05,Works as expected
REV02567,P0050,C03137,4,2025-12-03,Good product
REV02568,P0059,C04532,4,2025-09-25,Happy with the purchase
REV02569,P0198,C02008,4,2025-09-14,Happy with the purchase
REV02570,P0145,C00294,5,2025-03-31,Great quality and value
REV02571,P0130,C02435,5,2025-03-22,Really impressed
REV02572,P0147,C00144,4,2025-09-20,
REV02573,P0132,C03809,4,2025-05-27,Good product
REV02574,P0183,C00006,4,2025-02-19,Works as expected
REV02575,P0075,C00412,5,2025-11-24,Really impressed
REV02576,P0083,C01499,5,2025-12-22,Great quality and value
REV02577,P0023,C01779,3,2025-02-25,Average experience
REV02578,P0037,C01610,4,2025-04-16,Good product
REV02579,P0115,C00159,2,2025-07-21,Average quality
REV02580,P0027,C03059,5,2025-05-17,Excellent product
REV02581,P0074,C00055,4,2025-04-12,Works as expected
REV02582,P0054,C03528,5,2025-12-07,Great quality and value
REV02583,P0140,C02068,3,2025-02-06,Decent for the price
REV02584,P0157,C03930,5,2025-05-16,Excellent product
REV02585,P0021,C01867,3,2025-02-26,Okay product
REV02586,P0159,C01322,4,2025-09-07,Good product
REV02587,P0079,C00735,4,2025-05-24,Works as expected
REV02588,P0166,C01020,4,2025-08-03,Good product
REV02589,P0188,C02055,4,2025-02-07,Works as expected
REV02590,P0048,C01911,2,2025-04-07,Could be better
REV02591,P0136,C04432,5,2025-10-03,Really impressed
REV02592,P0059,C00804,4,2026-01-04,Works as expected
REV02593,P0147,C03561,4,2025-10-09,Works as expected
REV02594,P0053,C03285,5,2025-05-07,Great quality and value
REV02595,P0061,C02231,4,2025-06-12,Works as expected
REV02596,P0142,C01426,5,2025-10-26,Really impressed
REV02597,P0005,C04191,5,2025-02-09,Really impressed
REV02598,P0056,C01943,5,2025-11-24,Great quality and value
REV02599,P0101,C02207,4,2025-06-09,Works as expected
REV02600,P0066,C00725,4,2025-06-10,Works as expected
REV02601,P0179,C04833,5,2025-08-01,Really impressed
REV02602,P0067,C04572,5,2025-11-08,Really impressed
REV02603,P0076,C01161,5,2025-05-15,Excellent product
REV02604,P0047,C02130,3,2025-11-02,Decent for the price
REV02605,P0015,C02241,2,2025-02-20,Could be better
REV02606,P0178,C00384,5,2026-01-07,Great quality and value
REV02607,P0042,C01758,5,2025-04-18,Great quality and value
REV02608,P0133,C02786,4,2026-01-31,Good product
REV02609,P0108,C04186,5,2025-05-18,Excellent product
REV02610,P0119,C04478,1,2025-08-13,Poor quality
REV02611,P0066,C00168,4,2025-02-26,Works as expected
REV02612,P0065,C03432,4,2025-04-27,Happy with the purchase
REV02613,P0033,C03040,5,2025-06-29,Really impressed
REV02614,P0136,C00116,4,2025-05-20,Good product
REV02615,P0186,C03510,4,2025-07-31,Happy with the purchase
REV02616,P0118,C04033,5,2025-03-21,Really impressed
REV02617,P0199,C04943,3,2026-01-12,Decent for the price
REV02618,P0007,C00231,5,2025-08-12,Great quality and value
REV02619,P0063,C03635,1,2025-07-20,Not worth the price
REV02620,P0173,C00139,4,2026-02-09,Good product
REV02621,P0165,C01104,4,2025-06-27,Good product
REV02622,P0180,C00812,4,2025-09-04,Happy with the purchase
REV02623,P0071,C02659,1,2026-01-11,Very disappointing
REV02624,P0075,C00444,3,2025-05-11,Okay product
REV02625,P0074,C03707,5,2026-01-11,Really impressed
REV02626,P0045,C00405,4,2025-05-11,Happy with the purchase
REV02627,P0056,C04057,3,2025-05-25,Average experience
REV02628,P0049,C02610,5,2025-09-02,Excellent product
REV02629,P0129,C03027,2,2025-03-14,Average quality
REV02630,P0080,C03370,4,2025-02-12,Works as expected
REV02631,P0121,C03083,4,2025-07-04,Works as expected
REV02632,P0042,C01742,3,2025-01-26,Okay product
REV02633,P0170,C04817,5,2025-10-20,Great quality and value
REV02634,P0112,C04428,3,2025-09-03,Decent for the price
REV02635,P0080,C04423,4,2025-06-22,Happy with the purchase
REV02636,P0089,C02212,4,2025-04-16,Works as expected
REV02637,P0101,C01339,4,2025-01-27,Happy with the purchase
REV02638,P0170,C03262,4,2025-07-23,Good product
REV02639,P0118,C00689,3,2025-04-07,Average experience
REV02640,P0115,C02805,3,2025-04-29,Average experience
REV02641,P0035,C02387,4,2025-10-09,Works as expected
REV02642,P0153,C00599,5,2025-09-14,Really impressed
REV02643,P0089,C00615,5,2025-01-11,Really impressed
REV02644,P0195,C04743,4,2025-06-12,Works as expected
REV02645,P0106,C01954,3,2026-02-04,Okay product
REV02646,P0046,C02938,5,2025-12-31,Really impressed
REV02647,P0134,C00039,1,2025-08-16,Poor quality
REV02648,P0008,C00956,3,2025-08-30,Average experience
REV02649,P0014,C03897,5,2025-12-12,Great quality and value
REV02650,P0200,C04468,4,2025-12-18,Good product
REV02651,P0074,C03497,4,2025-02-04,Happy with the purchase
REV02652,P0145,C01062,4,2025-02-09,Works as expected
REV02653,P0188,C02183,4,2025-11-25,Happy with the purchase
REV02654,P0135,C03430,3,2025-06-10,Okay product
REV02655,P0081,C02471,4,2025-02-05,Works as expected
REV02656,P0137,C03787,5,2025-08-31,Really impressed
REV02657,P0120,C01277,5,2025-12-06,Excellent product
REV02658,P0111,C04162,2,2025-09-30,Could be better
REV02659,P0113,C01731,3,2025-11-19,Okay product
REV02660,P0134,C04002,4,2025-09-06,Happy with the purchase
REV02661,P0021,C03175,4,2025-06-08,Happy with the purchase
REV02662,P0137,C01252,4,2025-02-07,Good product
REV02663,P0155,C01311,4,2025-10-24,Works as expected
REV02664,P0025,C01496,5,2025-11-05,Excellent product
REV02665,P0084,C00043,5,2025-08-18,Great quality and value
REV02666,P0069,C00342,5,2025-11-04,Great quality and value
REV02667,P0035,C01392,3,2025-06-04,Average experience
REV02668,P0159,C03197,4,2025-06-09,
REV02669,P0043,C00509,4,2025-12-09,Happy with the purchase
REV02670,P0070,C03465,4,2025-07-19,Good product
REV02671,P0141,C02335,1,2025-07-04,Not worth the price
REV02672,P0087,C00150,4,2025-10-09,Happy with the purchase
REV02673,P0045,C01781,3,2025-02-17,Okay product
REV02674,P0122,C02161,4,2025-09-17,Good product
REV02675,P0177,C02522,4,2025-02-16,Good product
REV02676,P0016,C01734,4,2025-03-22,Good product
REV02677,P0154,C03983,4,2025-08-08,Works as expected
REV02678,P0093,C00683,4,2025-10-03,Works as expected
REV02679,P0128,C00311,4,2026-02-07,Happy with the purchase
REV02680,P0088,C00499,2,2025-05-05,Could be better
REV02681,P0178,C02918,5,2025-04-10,Really impressed
REV02682,P0101,C01068,4,2025-07-01,Good product
REV02683,P0053,C03997,3,2025-02-02,Average experience
REV02684,P0131,C03492,5,2025-04-26,Excellent product
REV02685,P0017,C00710,4,2025-08-10,Happy with the purchase
REV02686,P0064,C03695,4,2025-03-12,Happy with the purchase
REV02687,P0018,C03244,4,2025-08-18,Good product
REV02688,P0060,C00188,2,2025-10-16,Could be better
REV02689,P0045,C03612,5,2025-08-28,Excellent product
REV02690,P0019,C03727,4,2025-02-12,Works as expected
REV02691,P0067,C01847,5,2025-03-21,Excellent product
REV02692,P0069,C00626,3,2025-06-06,Average experience
REV02693,P0121,C04846,2,2025-09-06,Average quality
REV02694,P0192,C01464,4,2025-10-20,Good product
REV02695,P0025,C03876,5,2026-01-03,Excellent product
REV02696,P0094,C02318,4,2025-08-24,Good product
REV02697,P0192,C01504,3,2025-06-20,Average experience
REV02698,P0048,C00760,4,2025-09-29,Good product
REV02699,P0003,C04780,4,2025-06-16,Good product
